year,location,languages
2014,Greece,JavaScript;PHP;SQL
2014,United States,SQL;sas
2014,Poland,C++;Python;SQL
2014,United States,C#;Python;SQL
2014,United Kingdom,JavaScript;Node.js;PHP;Python;SQL;Go
2014,Canada,Java;JavaScript;Python;SQL
2014,Germany,Java;JavaScript;Node.js;Objective-C;SQL
2014,United States,C;C++;MATLAB
2014,Switzerland,C#;JavaScript;Ruby;SQL
2014,United States,Java;JavaScript;Python;SQL
2014,Israel,C#;JavaScript
2014,Ireland,C#;JavaScript;Node.js;SQL
2014,Czech Republic,C;C++;SQL;Haskell
2014,United States,C++;Java;Objective-C
2014,United States,JavaScript;Python;SQL
2014,United States,C;C++;Objective-C
2014,United States,Python;Ruby;SQL
2014,United States,Java
2014,United States,C#;JavaScript;PHP;SQL
2014,Sweden,JavaScript;Node.js;PHP;SQL
2014,United States,C#;SQL
2014,India,Java;JavaScript;SQL
2014,Spain,Python
2014,United States,Java;PHP;SQL
2014,Argentina,JavaScript;Objective-C;PHP;SQL
2014,United States,C#;JavaScript;SQL
2014,United States,C#;Java;Python
2014,Belarus,Java
2014,Puerto Rico,C#;JavaScript;PHP
2014,United Kingdom,C#;JavaScript;SQL;Cassandra
2014,Norway,JavaScript;Objective-C;PHP;SQL
2014,United States,C#;SQL;VBA; VB.NET
2014,Brazil,JavaScript;PHP;SQL
2014,Canada,C;Python
2014,United States,C#;JavaScript;SQL
2014,Germany,Java
2014,United States,C#;Python
2014,United States,Java;Objective-C;SQL
2014,Romania,C#;JavaScript;Objective-C;PHP;SQL
2014,United Kingdom,JavaScript;Node.js;Python;Shell
2014,Canada,C;C++;C#;JavaScript;SQL
2014,Germany,C#;JavaScript;SQL;delphi
2014,United States,C#;JavaScript;SQL
2014,United States,C#;JavaScript;SQL;VB
2014,India,C;C++;Java;JavaScript;Objective-C;PHP;Python;SQL
2014,New Zealand,C#;JavaScript;SQL
2014,Iran,Java;JavaScript;SQL
2014,United States,Java
2014,United States,Java;JavaScript;Objective-C
2014,United States,C;JavaScript;Objective-C;Ruby;SQL
2014,Canada,C#;Java;Python
2014,United States,C;C++;Java;Python;SQL
2014,Germany,C;C++;JavaScript;Node.js;PHP;SQL
2014,United States,SQL;AutoIt; VBScript; Perl
2014,Germany,JavaScript;scala
2014,Romania,JavaScript;PHP
2014,Russia,C++;C#;Java;Python
2014,United States,Java;Python;SQL
2014,United States,Ruby;golang; perl
2014,France,JavaScript;Python;AngularJS
2014,United States,C#;SQL
2014,United States,JavaScript;PHP;HTML
2014,United Kingdom,JavaScript;Node.js;Actionscript
2014,United States,C#;PHP;SQL
2014,Sri Lanka,Java
2014,United States,SQL;R
2014,Canada,JavaScript
2014,United States,JavaScript;Node.js;AngularJS
2014,United States,C;JavaScript;Node.js;Python;Ruby
2014,Hungary,C;C++;Java;JavaScript;Node.js;Python;Ruby;SQL
2014,United States,JavaScript;Ruby;SQL
2014,United States,Java;JavaScript;Objective-C;Python
2014,United States,C#;JavaScript;Node.js;SQL;Powershell
2014,United States,JavaScript;PHP;SQL
2014,Italy,SQL;bash scripting
2014,United States,SQL
2014,Other,C#;Java;SQL
2014,United States,JavaScript;Node.js;Python;SQL
2014,United States,C#;SQL;VB
2014,Brazil,Java
2014,United Kingdom,C#;JavaScript;SQL;TypedScript
2014,United States,C#;SQL
2014,United Kingdom,JavaScript;Objective-C;PHP
2014,Israel,JavaScript;PHP;Ruby;SQL
2014,United States,JavaScript;PHP;SQL
2014,United States,C#;Java;Python;Ruby
2014,Sweden,C;Node.js;Python
2014,United States,C++;C#;JavaScript;Node.js;PHP;Python;SQL
2014,United States,C;C++;C#;Java;Python;SQL
2014,United Kingdom,C;C#;JavaScript;Node.js;SQL
2014,France,C++;PHP
2014,United States,C++;Java;JavaScript;PHP;Python;SQL
2014,Germany,Java;JavaScript;Python;Groovy
2014,United Kingdom,C++;JavaScript;PHP;Python;SQL;HTML
2014,United Kingdom,C++;JavaScript;Ruby;SQL
2014,Sweden,C#;JavaScript
2014,United States,C#;JavaScript;SQL
2014,Italy,C;C++
2014,Italy,C;C++;Java
2014,Slovakia,JavaScript;Python;SQL
2014,United States,C++;Java;JavaScript;PHP;SQL
2014,United States,JavaScript;Node.js;PHP;SQL
2014,Latvia,C#;JavaScript;PHP;SQL
2014,Denmark,C#
2014,United States,Java;JavaScript
2014,United Kingdom,C#;JavaScript;SQL
2014,United States,VB.Net
2014,Poland,Java;JavaScript;PHP;SQL;web services like SOAP
2014,Vietnam,JavaScript;PHP
2014,Switzerland,C++;Java;Node.js;Scala
2014,Ukraine,C#;Java
2014,United States,C#;JavaScript;Node.js;Actionscript 3
2014,United States,C#;JavaScript;Node.js;PHP
2014,Germany,C#;Objective-C;Python
2014,United States,C#;JavaScript;SQL
2014,India,C#;JavaScript;Ruby
2014,India,Java;JavaScript;jQuery
2014,Iran,Java;JavaScript;Python;SQL;Lua
2014,Switzerland,C;C++;C#;Java;JavaScript;PHP;Python;SQL
2014,Czech Republic,JavaScript;Node.js;PHP;SQL
2014,India,JavaScript;PHP;Python;SQL
2014,United Kingdom,C#;JavaScript;SQL
2014,Germany,C++;Java;Python;SQL
2014,Germany,C;C++;C#;Java;JavaScript;PHP;Python;Haskell
2014,United States,Java;Python
2014,United States,C#;JavaScript;SQL
2014,Turkey,C;C++;C#;JavaScript;SQL
2014,United Kingdom,C#;Java;Ruby;SQL;Scala
2014,South Africa,C#;PHP
2014,United States,C#;JavaScript;PHP;SQL
2014,United States,C#;JavaScript;SQL
2014,Iran,C;C++;C#
2014,Belgium,Java
2014,Ireland,C#;JavaScript;SQL
2014,Spain,C;JavaScript;PHP;shellscript
2014,Romania,C;Python;SQL;Racket; Smalltalk; Bash
2014,Italy,JavaScript
2014,Czech Republic,Java;PHP
2014,United States,Ruby
2014,United States,C++;Java;SQL
2014,United States,Java;JavaScript;Python
2014,Serbia,C#;Java;JavaScript;Node.js
2014,United States,C#;Java;JavaScript;Objective-C;Python;SQL;Scala
2014,United Kingdom,C;Java
2014,United Kingdom,C#;Java;SQL;VB.NET
2014,United States,C#;JavaScript;SQL
2014,United Kingdom,C;C++;Objective-C
2014,United States,C#;JavaScript;SQL
2014,Netherlands,C;C++;Java;JavaScript;PHP;Python;SQL
2014,United States,C#;JavaScript
2014,Belgium,Java
2014,United States,C++;Python
2014,Poland,Java;JavaScript;PHP;jQuery
2014,United States,C#;SQL;VB.NET
2014,Sweden,Java;JavaScript
2014,Germany,C++;PHP;SQL
2014,Netherlands,php
2014,United Kingdom,C#;Java;SQL
2014,Bolivia,C#;Java;JavaScript;Node.js
2014,United Kingdom,JavaScript;PHP
2014,United States,C;C++;Python
2014,United States,C#;JavaScript;SQL
2014,Lithuania,PHP;Python;SQL
2014,Italy,JavaScript;PHP;SQL;Delphi
2014,Poland,JavaScript;Python;SQL
2014,United States,C#;JavaScript
2014,United Kingdom,JavaScript;PHP;SQL
2014,Germany,Delphi
2014,Spain,JavaScript;Node.js;Python;SQL
2014,Iceland,C#;Java;JavaScript
2014,Bangladesh,C;Java;Python
2014,United Kingdom,Java;JavaScript;SQL
2014,United States,C#;SQL
2014,United Kingdom,Java;JavaScript;Python;SQL;ABAP
2014,India,JavaScript;PHP
2014,India,C#;Java;JavaScript;Node.js;Objective-C;PHP;SQL;Elastic Search
2014,Ireland,JavaScript;SQL;microstrategy
2014,India,Java;JavaScript;SQL
2014,France,C++;JavaScript;Node.js;clojure
2014,United Kingdom,C#;JavaScript;SQL
2014,India,C++;Objective-C
2014,United States,C#;Objective-C;SQL
2014,Brazil,C#;JavaScript;SQL
2014,India,C#;JavaScript;SQL
2014,Hungary,Java;JavaScript;SQL;Erlang
2014,India,JavaScript;Node.js;Ruby;SQL
2014,Netherlands,Java;Scala
2014,Netherlands,C;C++;C#;SQL
2014,United States,Python;SQL
2014,United Kingdom,JavaScript;Objective-C;SQL;VB.Net
2014,Belgium,C#;JavaScript;SQL
2014,Egypt,C#;Java;Python
2014,United Kingdom,Java;SQL
2014,Sweden,C#;JavaScript;Node.js;SQL;SSIS; classic asp; VB
2014,France,C#;JavaScript;SQL
2014,United States,C#;JavaScript;SQL
2014,Germany,C#;Java;JavaScript
2014,India,Java;JavaScript
2014,Poland,C#;Java;Verilog
2014,United States,JavaScript;PHP;SQL
2014,Norway,C#;SQL
2014,United Kingdom,C#;Java;JavaScript
2014,United Kingdom,C#;Java;SQL
2014,United Kingdom,C#;JavaScript;SQL
2014,United States,Java;SQL;Groovy
2014,Spain,C;C#;Java;JavaScript;Python;Ruby;SQL
2014,India,Java
2014,Romania,C++;C#;JavaScript;Objective-C;PHP;Python;Visual Basic; Layla
2014,Pakistan,Java;PHP;SQL
2014,France,C++
2014,United Kingdom,C#;JavaScript;SQL;VB.NET
2014,Australia,C;Java;PHP;Python;Ruby
2014,United Kingdom,C;C++;C#;Java;JavaScript;nosql
2014,Germany,C#;Java;JavaScript;PHP;SQL
2014,Turkey,C#;Java;JavaScript;SQL
2014,Germany,Java;JavaScript;Node.js;PHP;Python;SQL;actionscript2;3
2014,India,Java
2014,Egypt,C;Java;Objective-C;Python;Scala; but still in learning phase
2014,United Kingdom,JavaScript;Python;Bash
2014,South Africa,JavaScript;Node.js;PHP;Python
2014,United Kingdom,C#;Java;JavaScript;SQL
2014,India,Java
2014,France,Python;Ruby
2014,India,C#
2014,Poland,C#;Java;JavaScript;PHP;Python;SQL
2014,India,JavaScript;Node.js;PHP;Ruby
2014,United Kingdom,Java;SQL
2014,India,C#;SQL;WPF
2014,Brazil,PHP;Python;Ruby;SQL
2014,United Kingdom,C#;SQL
2014,Malaysia,Java;JavaScript;Ruby
2014,Germany,C;C++
2014,India,Ruby;SQL
2014,India,C#;Java;JavaScript;Ruby
2014,Italy,Java;JavaScript;PHP;SQL
2014,France,C;C#;PowerShell
2014,United Kingdom,C#;JavaScript
2014,France,Java;JavaScript;Node.js;SQL
2014,United Kingdom,PHP;Python;SQL
2014,Poland,Java;SQL
2014,Japan,C;Python;SQL;RyuQ; Erlang; Guile/Scheme; Haskell
2014,Spain,JavaScript;Python
2014,France,C#;JavaScript;Node.js;PHP;SQL
2014,United Kingdom,C#;JavaScript;PHP;SQL
2014,India,C;C++;C#;JavaScript;SQL
2014,India,C;C++;Objective-C;SQL
2014,Germany,PHP;Ruby;SQL
2014,France,JavaScript;PHP;SQL
2014,India,C;C++;Java;Objective-C
2014,India,C#;VB6
2014,Poland,JavaScript;PHP;SQL
2014,South Africa,Java;JavaScript
2014,Poland,C#;Java
2014,France,C#;JavaScript;Objective-C;SQL
2014,Spain,Java;JavaScript;Node.js;SQL
2014,United Kingdom,Objective-C;Perl
2014,Australia,C;C++;Java;PHP;Perl; CLISP
2014,Russia,JavaScript
2014,Romania,JavaScript;Python
2014,Switzerland,Java;Scala
2014,Denmark,C#;Java;SQL
2014,United Kingdom,C#;JavaScript;SQL
2014,Switzerland,Java;SQL;Talend ETL
2014,United States,Java;JavaScript;SQL
2014,Poland,C;C++;C#;Java;JavaScript;SQL;Scala; bash
2014,Pakistan,C;JavaScript;PHP;SQL
2014,India,JavaScript;PHP;SQL
2014,Sri Lanka,C#;SQL
2014,New Zealand,JavaScript;Python;Ruby;SQL
2014,United States,C++;Java;PHP;Ruby;SQL
2014,Germany,Objective-C
2014,India,Java;SQL
2014,Israel,JavaScript;PHP;Python;SQL
2014,India,Java;JavaScript;jquery; xsl; xml
2014,United Kingdom,C#;JavaScript;SQL
2014,India,C#;Java;JavaScript
2014,New Zealand,C++;C#;Java;JavaScript;SQL
2014,Sweden,C;C++;JavaScript;PHP;bash
2014,Germany,Java;Objective-C;PHP;SQL
2014,Germany,JavaScript;PHP;Python;SQL;Perl
2014,United Kingdom,JavaScript;Node.js;PHP;SQL
2014,India,JavaScript;Python
2014,Canada,C;C++
2014,Singapore,Java;Objective-C;Python
2014,India,C;C++
2014,Pakistan,C++;JavaScript;Python
2014,Singapore,JavaScript;Objective-C;PHP;SQL
2014,India,C;C++;C#;Java;JavaScript;PHP;SQL
2014,Poland,Java;Python
2014,Germany,C++;Java;Python
2014,Spain,Java
2014,Nepal,C;C++;C#
2014,France,PHP;Go; MongoDB
2014,Sri Lanka,C#;JavaScript
2014,United Kingdom,C;JavaScript;PHP;SQL
2014,India,Objective-C
2014,Netherlands,Java
2014,United States,Java;JavaScript;PHP;SQL
2014,Turkey,C#;Java;JavaScript;Objective-C;SQL
2014,Spain,C;Python;SQL
2014,Ukraine,C#;SQL
2014,India,Java;Python;SQL
2014,India,C#;SQL;JQuery
2014,Australia,JavaScript;PHP;SQL
2014,India,C++;JavaScript;Node.js;SQL
2014,Malaysia,Java
2014,United States,JavaScript;PHP;Ruby;SQL
2014,Russia,Java;JavaScript;SQL
2014,Russia,C#;JavaScript;SQL
2014,Australia,C++
2014,India,JavaScript;PHP
2014,United Kingdom,C#
2014,India,C;C++;Java;SQL
2014,India,Java;JavaScript;SQL;jsf
2014,Canada,C#;JavaScript;Node.js;Ruby;SQL
2014,United States,JavaScript;Python;SQL
2014,India,C;Java
2014,India,C#;JavaScript
2014,Bangladesh,JavaScript;Objective-C;PHP;SQL
2014,India,PHP;SQL
2014,India,JavaScript;Ruby;CoffeeScript
2014,India,C;C++;Java;JavaScript
2014,United States,C;C++;JavaScript;Objective-C;PHP;SQL
2014,India,Objective-C
2014,India,Scripting
2014,Israel,C;Java;Objective-C;SQL
2014,United Kingdom,C;C#;Java;JavaScript;SQL
2014,India,Java
2014,United States,C;Objective-C;PHP;Ruby;SQL
2014,Norway,C++;JavaScript;Node.js;PHP;SQL
2014,Bangladesh,Java;JavaScript;Python;SQL
2014,United Arab Emirates,C#;JavaScript
2014,South Africa,Java;SQL
2014,United States,C++
2014,India,C;C++;JavaScript;Node.js;PHP;SQL
2014,United States,C#;JavaScript;SQL
2014,India,Java
2014,Thailand,C++;Objective-C
2014,Singapore,SQL
2014,India,C;C++;Objective-C;SQL
2014,Australia,Java;JavaScript;Node.js;SQL;Perl; JQuery; Velocity
2014,Singapore,Java;JavaScript;Node.js;SQL
2014,India,Java;JavaScript;PHP;Ruby;SQL
2014,India,JavaScript;SQL
2014,Lithuania,Java;JavaScript;PHP;Ruby
2014,India,C;JavaScript;Python;Go
2014,Thailand,C#;SQL;T-SQL
2014,Iran,C;C++;C#;JavaScript;PHP
2014,United States,Java;JavaScript;SQL
2014,India,C;C#;JavaScript;Objective-C;Python;SQL;Perl
2014,United States,C++;C#;JavaScript
2014,United States,C#;Java;JavaScript;PHP;SQL
2014,United States,C#;JavaScript;PHP;SQL
2014,India,C;C++;C#;Ruby;SQL
2014,United States,C;C++;Java;SQL
2014,Malaysia,Java;JavaScript;PHP;PERL
2014,India,C#;JavaScript;SQL
2014,Australia,C#;JavaScript;SQL
2014,Canada,C++;JavaScript;Python;SQL
2014,Bangladesh,C#;Java;JavaScript;SQL
2014,Algeria,C#
2014,United States,Java;JavaScript;Node.js;PHP;SQL
2014,United States,C++;C#
2014,United States,C#;JavaScript;SQL
2014,United States,C#;Java;JavaScript;PHP;Ruby;SQL
2014,India,Java;Node.js
2014,United States,C;C++;Python
2014,United States,C++;C#;JavaScript;PHP;Python;SQL
2014,United States,JavaScript;Python;Ruby;SQL;Groovy
2014,Chile,JavaScript;Node.js;PHP;Python;SQL
2014,China,C;Java
2014,China,JavaScript;Node.js;Python;Ruby
2014,New Zealand,Java;JavaScript;SQL
2014,United Kingdom,C#;Java;JavaScript;SQL
2014,United States,C#;JavaScript;SQL
2014,United States,JavaScript;AngularJS
2014,United States,JavaScript
2014,Venezuela,Java;PHP;SQL
2014,United States,Java;Objective-C
2014,Germany,Java;JavaScript;Objective-C;Python;Ruby;SQL
2014,Canada,JavaScript;Node.js;PHP;SQL
2014,Australia,JavaScript;Ruby;SQL
2014,United Kingdom,Java;SQL
2014,United States,C;C++;JavaScript;PHP;Ruby
2014,Canada,C++;Python
2014,Germany,C;C#;JavaScript;SQL;Perl
2014,Canada,JavaScript;Ruby
2014,Ecuador,JavaScript;Python;SQL
2014,Germany,JavaScript;Node.js;PHP;SQL
2014,United States,Java;JavaScript;Scala
2014,Austria,Java;Scala
2014,United States,C#;JavaScript;SQL
2014,United States,Java
2014,Israel,C;C++;JavaScript;Python
2014,France,C++;Python
2014,United States,Objective-C
2014,Australia,C#;JavaScript;Node.js;SQL
2014,United States,C++;C#;Java;JavaScript;Objective-C;Python;SQL
2014,United States,Ruby
2014,Greece,Java;JavaScript;PHP;SQL
2014,Germany,JavaScript;Node.js;Ruby;SQL;NoSQL (Redis; MongoDB)
2014,United States,C;C++;JavaScript;PHP;Python;Ruby;SQL
2014,United States,JavaScript;Node.js;PHP;SQL
2014,Italy,C#;PHP;SQL
2014,Canada,Java;JavaScript;PHP;Python;SQL
2014,Switzerland,C#;Java;JavaScript;Node.js;Objective-C;PHP;Python;Ruby;SQL
2014,United States,C#;JavaScript;SQL
2014,Costa Rica,C#;JavaScript;Node.js;SQL
2014,United States,C;C++;C#;Java;Objective-C;SQL
2014,United States,Objective-C;Python
2014,Belarus,C#;JavaScript;SQL
2014,Norway,PHP
2014,Germany,C++;Java;PHP;SQL
2014,United States,C#;JavaScript;SQL;CSS; SVG
2014,United States,C#;JavaScript;SQL
2014,Australia,Java;JavaScript;SQL;PowerShell
2014,Israel,C++;Python;SQL
2014,Colombia,C;C++;C#;Java;JavaScript;Node.js;PHP;SQL
2014,United States,C#
2014,Czech Republic,C;C++;C#;JavaScript;SQL
2014,Ukraine,C#;JavaScript;SQL
2014,Germany,C;C++;JavaScript
2014,El Salvador,C#;JavaScript;PHP;SQL
2014,United States,C
2014,Uruguay,C#;Java;JavaScript;Objective-C
2014,United States,C#;JavaScript;SQL
2014,Israel,C#;JavaScript;SQL
2014,United States,JavaScript;Python;SQL
2014,United States,Python;Go
2014,United States,C#
2014,Germany,C++;Java;JavaScript;PHP;SQL;Gradle; UML; Actionscript
2014,Iran,JavaScript;Node.js;PHP;SQL
2014,United Kingdom,C;C#;Objective-C
2014,Argentina,C#;JavaScript
2014,Austria,Java;PHP;SQL
2014,Switzerland,Java;JavaScript
2014,United States,C;C++;Java;Python;SQL
2014,Ireland,Java;JavaScript;SQL
2014,Netherlands,JavaScript;Node.js;PHP;SQL
2014,New Zealand,Java
2014,France,Java;JavaScript
2014,United States,Python;Ruby;R
2014,Denmark,Java;VBA
2014,United States,Java;Python
2014,Bulgaria,JavaScript;Objective-C;PHP;SQL
2014,Poland,Java;JavaScript
2014,Czech Republic,C;C++;C#;Java;Objective-C;Ruby
2014,Italy,C#;JavaScript;SQL
2014,Germany,JavaScript;Node.js
2014,Lebanon,C#;Java
2014,United States,PHP;SQL
2014,New Zealand,Java;Objective-C;Python;SQL
2014,United Kingdom,JavaScript;PHP;Python;SQL;BASIC
2014,Russia,Java;SQL;Hadoop; Redis; Storm
2014,Algeria,C;C++;Node.js
2014,United States,C#;JavaScript;SQL;extjs
2014,Germany,Java;JavaScript;SQL
2014,Sweden,C#;JavaScript;SQL
2014,United States,C#;Objective-C;SQL;VB.NET
2014,Poland,C++;C#;Java;PHP;SQL;Android
2014,India,Java;JavaScript;PHP;Ruby;TypoScript
2014,France,C#;SQL
2014,United States,JavaScript;PHP;SQL;redis
2014,United Kingdom,JavaScript;CSS; HTML; ActionScript; Flash
2014,United States,Ruby;SQL
2014,United Kingdom,Java;SQL;Cql
2014,Brazil,C;C++;JavaScript;Ruby
2014,United States,Java
2014,France,Java;PHP
2014,United States,C#;JavaScript;SQL
2014,United States,C;JavaScript;Node.js;Python;Ruby;SQL
2014,Russia,JavaScript;Ruby
2014,Israel,C++;Java;PHP;SQL
2014,Canada,JavaScript;Ruby
2014,Germany,C;Objective-C
2014,Iran,JavaScript;Node.js;Python;SQL
2014,India,C++;Python
2014,Australia,Java;JavaScript;PHP;SQL
2014,United Kingdom,C#;JavaScript
2014,United States,C#;JavaScript;SQL
2014,Spain,Java;JavaScript;Objective-C;PHP;SQL
2014,United Kingdom,C#;JavaScript
2014,Norway,JavaScript;PHP;Python;SQL
2014,Sweden,C++;Objective-C
2014,United States,Java;JavaScript;Node.js;Python;SQL
2014,United States,C#;JavaScript;SQL
2014,United Kingdom,C#;Java;Node.js;SQL
2014,India,Java;JavaScript
2014,Bangladesh,C#
2014,India,C;JavaScript;PHP;SQL
2014,United Kingdom,Java;JavaScript;PHP;SQL;TCL
2014,Israel,C;C++
2014,Sweden,C#;Java;JavaScript;Objective-C;Python;SQL
2014,Germany,Java;JavaScript;SQL
2014,India,C++;C#;Java;Objective-C
2014,United Kingdom,C;Java;JavaScript;Objective-C;PHP;SQL;jQuery;html
2014,South Africa,JavaScript;PHP;Python
2014,United States,C;Java;Objective-C
2014,Turkey,JavaScript;google maps api
2014,Canada,SQL;VB.Net
2014,United States,SQL;CSS3 HTML5
2014,Germany,C;Java;SQL
2014,Armenia,Java
2014,Belgium,C#;JavaScript;Razor
2014,United Kingdom,Java
2014,United States,C++;Java;Python;SQL
2014,United States,C;Java;JavaScript;Objective-C;PHP
2014,India,C;C++;Java;Objective-C;Python
2014,United Kingdom,Java;JavaScript;Objective-C
2014,Poland,C#;SQL
2014,South Africa,Python
2014,Germany,Java;JavaScript;SQL
2014,United States,JavaScript;Node.js;Objective-C;PHP;Python;Ruby;SQL
2014,France,C;JavaScript;Node.js;PHP;Vala
2014,United Kingdom,C++;Python
2014,Canada,C#;JavaScript;SQL
2014,Czech Republic,JavaScript
2014,Canada,C++;Java;SQL
2014,United Kingdom,JavaScript;Python;matlab
2014,India,C;Python;Ruby
2014,United Kingdom,C++;JavaScript;PHP;SQL
2014,Colombia,C#
2014,United Kingdom,C++;Java;JavaScript
2014,Czech Republic,C++;Java
2014,Brazil,C#;Java;JavaScript;Python;Ruby;SQL;Perl
2014,United States,C++;JavaScript;PHP;SQL;I wrote an api server in LoLcode
2014,Colombia,C#;JavaScript;Objective-C;PHP;SQL
2014,Belgium,C;Python;SQL
2014,Israel,C;C++;JavaScript;Python
2014,Italy,C#;Java;JavaScript;SQL
2014,Germany,C;C++;C#;JavaScript;SQL
2014,United Kingdom,Python;OCaml
2014,Turkey,JavaScript;PHP;Python;SQL
2014,China,C++;Objective-C
2014,Australia,C;Java;Python
2014,United Kingdom,JavaScript
2014,Israel,C++;C#;Node.js;SQL
2014,India,JavaScript;html;jquery;css;responsive web design;adobe cq5
2014,Germany,C#;Java
2014,India,Java;JavaScript;SQL
2014,United Kingdom,C#;Java;SQL
2014,United Kingdom,JavaScript;Objective-C
2014,Jordan,Java;JavaScript;SQL
2014,Israel,SQL;scala
2014,Thailand,C++;C#;Visual Basic
2014,Israel,C#;JavaScript;SQL;KnockoutJS
2014,India,C;Java;groovy
2014,Netherlands,C++;Python;bash
2014,France,C++;C#;Python;LabVIEW
2014,Ireland,C;C++;Java;JavaScript;Node.js;Ruby;SQL
2014,Russia,C#
2014,Poland,JavaScript;Objective-C;PHP;SQL
2014,Italy,Java;JavaScript;PHP;SQL
2014,United Kingdom,C#;JavaScript;SQL
2014,Russia,Java
2014,Ukraine,Java;SQL
2014,Latvia,R
2014,United Kingdom,C#;JavaScript;SQL
2014,India,Java;JavaScript;Node.js;PHP;SQL
2014,Russia,C++;Java;JavaScript;Python;SQL
2014,Poland,JavaScript;PHP;SQL
2014,Germany,C++;Java;JavaScript;PHP;SQL
2014,India,C#;JavaScript;SQL
2014,Bosnia and Herzegovina,C;C++;C#;Java;SQL
2014,Israel,PHP;Python;SQL
2014,Greece,Java;JavaScript
2014,Australia,Python;R
2014,Denmark,C#;JavaScript;PHP;SQL
2014,South Africa,JavaScript;Python;SQL
2014,Italy,JavaScript;PHP;SQL
2014,France,JavaScript;PHP;Python;SQL;TypeScript; Haxe
2014,China,Java;JavaScript;SQL
2014,Netherlands,C#;Java;Objective-C
2014,United Kingdom,C;Java;JavaScript;Python;SQL
