What Country or Region do you live in?,Which US State or Territory do you live in?,Which languages are you proficient in?,,,,,,,,,,,,,,
United Kingdom,,Java,,,,,,,,,,C,,,,
United States of America,California,,JavaScript,CSS,PHP,Python,Objective-C,,SQL,C#,C++,C,,HTML5,,
Africa,,,,,,,,,,,,,,,,
South America,,,,CSS,,,,,SQL,C#,C++,C,,,,
Other Europe,,,,,PHP,,,,,,,,,,,
Other Asia,,Java,,,,Python,,,,,C++,C,,,,
Australasia,,,,CSS,,,Objective-C,,SQL,C#,,,,,,
United States of America,Washington,,,CSS,,,,,,C#,C++,C,,HTML5,,
Other Asia,,,,,,,,,,,,,,,,
United States of America,California,Java,,,,,,,SQL,,C++,C,Perl,,,matlab
United States of America,Tennessee,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Canada,,,,,,,,,,,C++,,,,,
Other Asia,,,JavaScript,CSS,PHP,Python,,Ruby,SQL,,,,,HTML5,,
Other Europe,,,,,,,,,,,,,,,,
United States of America,Michigan,Java,,CSS,PHP,,,,,C#,,C,,,,XHTML Strict
United States of America,California,,,,,,,,SQL,,,C,Perl,,,
United States of America,Ohio,,,,,,,,SQL,C#,C++,C,Perl,,,
United States of America,Utah,Java,JavaScript,CSS,,,,,SQL,C#,C++,,,HTML5,,
United Kingdom,,,,,,,,,,,,,,,,
Germany,,,,,,,,,,,,,,,,
South America,,Java,,,,,,,,C#,C++,C,,,,
United States of America,South Dakota,,,,,,,,,,C++,C,,,,
United States of America,Washington,Java,JavaScript,CSS,PHP,Python,Objective-C,Ruby,SQL,C#,C++,C,Perl,HTML5,,
Australia,,,,,,,,,,,,,,,,
Other Europe,,,JavaScript,,,,,,SQL,C#,,,,,,
Russia,,,,,,,Objective-C,,,,,,,,,
United States of America,Washington DC,,JavaScript,,PHP,,Objective-C,,SQL,,,,,HTML5,,
United States of America,New Jersey,,JavaScript,CSS,PHP,Python,Objective-C,Ruby,,,C++,C,,HTML5,,Erlang
Other Europe,,Java,,,,Python,,,,,,,,,,
United States of America,Colorado,,,,PHP,,,,SQL,C#,,,,HTML5,,
United States of America,Arizona,,JavaScript,,,,,,SQL,C#,C++,C,,,,
United States of America,Massachusetts,,JavaScript,CSS,PHP,Python,,,SQL,,C++,,,HTML5,,
South America,,,,,,,,,,,,,,,,
France,,,,,,,,,,,,,,,,
Russia,,Java,JavaScript,,PHP,Python,Objective-C,Ruby,,,,,Perl,,,vhvhv
Other Europe,,Java,JavaScript,,,,,,SQL,C#,C++,C,,,,lisp
United States of America,Ohio,,JavaScript,CSS,,,,,SQL,C#,,,,,,
United States of America,Washington,,JavaScript,,,,,,,C#,C++,C,,HTML5,,
United States of America,Virginia,,,,,,,,,C#,C++,,,,,VB
United States of America,Pennsylvania,,JavaScript,CSS,,,,,SQL,C#,,,,,,
Middle East,,,,,,,,,,,,,,,,
Other Europe,,Java,,,,Python,,,SQL,,,,,HTML5,,
United States of America,California,Java,JavaScript,CSS,,,,,SQL,C#,,,,,,
United States of America,,,,,,,,,,,,,,,,
Other Asia,,,,,,,,,,,,,,,,
Other Asia,,,,,,,,,,,,,,,,
United States of America,Washington,,,CSS,PHP,Python,,,SQL,,C++,C,,HTML5,,
India,,,,,PHP,,,,,,,,,,,
United States of America,Indiana,,,,,,,,SQL,C#,C++,,,,,
Other Europe,,Java,,,,Python,,,,,C++,C,,,,
Germany,,,JavaScript,,PHP,,Objective-C,,,,C++,C,,,,
Other Europe,,,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
United States of America,California,Java,JavaScript,CSS,,,,Ruby,,C#,,,,HTML5,,
United States of America,Washington,Java,JavaScript,CSS,PHP,,Objective-C,Ruby,SQL,,,,,HTML5,,
United States of America,California,Java,,CSS,,,,Ruby,SQL,C#,,,,HTML5,,
United States of America,Illinois,,JavaScript,CSS,PHP,,Objective-C,,SQL,C#,,,,HTML5,,
United States of America,New Jersey,,,,,Python,,Ruby,SQL,,C++,C,,,,
Other Europe,,,,,,,,,,,,,,,,
Canada,,,,,,,,,,,,,,,,
United States of America,Mississippi,,JavaScript,,,,,,SQL,C#,,,,,,vb.net
United States of America,Virginia,Java,JavaScript,CSS,PHP,Python,,Ruby,SQL,C#,C++,,Perl,HTML5,,
Italy,,,,,,,,,SQL,C#,,,,,,
United Kingdom,,,JavaScript,CSS,PHP,,,,SQL,,C++,C,Perl,HTML5,,
United States of America,Florida,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Netherlands,,,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
United States of America,Colorado,Java,JavaScript,CSS,PHP,Python,,,SQL,C#,C++,C,,HTML5,,
Other Europe,,Java,,CSS,PHP,,,,SQL,C#,,C,,,,
United Kingdom,,,,,,,,,,C#,,,,,,VB
Germany,,Java,,,PHP,,,,SQL,,,,,,,
Other Europe,,,,CSS,PHP,,,,SQL,,,,Perl,HTML5,,
Bangladesh,,,JavaScript,CSS,,,Objective-C,,SQL,C#,,,,HTML5,,
United States of America,New York,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Netherlands,,,JavaScript,CSS,,Python,,,SQL,,,,,HTML5,,
United States of America,Arizona,,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
United States of America,New York,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
United Kingdom,,,,,PHP,,,,,C#,C++,C,,,,
Other Asia,,,JavaScript,,PHP,Python,,Ruby,,,,,,,,
France,,,,CSS,PHP,Python,,,SQL,,C++,C,Perl,,,
United Kingdom,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Germany,,,,,,,,,,C#,C++,C,,,,
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
India,,,,,,,,,,,,,,,,
Germany,,Java,,,,,,,,,,,,,,
United Kingdom,,Java,,,PHP,,,,SQL,C#,,,,,,
France,,Java,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
South America,,Java,JavaScript,CSS,,,,,,,,,,,,
Other Europe,,,JavaScript,,,,,,,C#,,,,HTML5,,
Other Europe,,,,,,,,,,,,,,,,
Other Europe,,Java,,,,,,,SQL,C#,,,,,,
Canada,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,,,
South America,,Java,JavaScript,CSS,,,,,,,,,,,,
Germany,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,,,,,,C#,,,,,,
United Kingdom,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Other Asia,,,JavaScript,CSS,PHP,Python,,,SQL,,,,,HTML5,,
United Kingdom,,,,,,,,,,,,,,,,
India,,Java,,,,Python,,,SQL,,C++,,,,,
Other Europe,,Java,,,PHP,,,,,,,,,,,
India,,,,,,,,,,,,,,,,
Germany,,Java,JavaScript,CSS,PHP,Python,,,SQL,,,C,,HTML5,,
Other Europe,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,,,
Other Europe,,,,,,,,,SQL,C#,,,,,,
Germany,,,JavaScript,,,,,,SQL,,,,,HTML5,,Coldfusion
Other Europe,,,JavaScript,CSS,PHP,Python,Objective-C,,SQL,,,,,HTML5,,
India,,,JavaScript,,PHP,,,,SQL,,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,,SQL,,,,Perl,,,
India,,Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,C,,HTML5,,
India,,Java,,,,,,,SQL,,,,,,,
Germany,,,JavaScript,,PHP,,,,SQL,C#,,,,HTML5,,
India,,Java,JavaScript,,,Python,,,SQL,,,C,,,,
India,,,JavaScript,CSS,,,,,SQL,C#,,,,,,
Other Asia,,,,,,,,,,,,,,,,
United States of America,Oregon,,JavaScript,CSS,PHP,Python,,Ruby,,C#,C++,C,,HTML5,,"Delphi, Assembly, Lua"
India,,,,,,,,Ruby,,,,,,,,
Germany,,,JavaScript,CSS,,,,,SQL,C#,,,,,,F#
Other Asia,,Java,JavaScript,CSS,,,,Ruby,,,,,,,,
Other Europe,,,JavaScript,,PHP,,,Ruby,SQL,,,,,HTML5,,
Other Asia,,Java,JavaScript,,,,Objective-C,,,,,,,,,
France,,,JavaScript,,PHP,,,Ruby,,,,,,,,
Other Europe,,,,,,,,,SQL,C#,C++,,,,,
India,,Java,,,,,,,SQL,C#,,,,,,
Australia,,,,,,,,,,,,,,,,
South America,,,JavaScript,,,,,,SQL,C#,,,,,,
Central America,,Java,JavaScript,CSS,PHP,,,,SQL,,C++,,,HTML5,,
India,,,,,,Python,,,,,C++,,,,,
United States of America,Washington,Java,JavaScript,CSS,PHP,,,,SQL,C#,,C,,,,
Other Asia,,,,,,,,,,,,,,,,
India,,,,,,,,,,,,C,,,,
United States of America,New York,Java,JavaScript,CSS,PHP,,Objective-C,,SQL,,,C,Perl,,,
India,,,,,,,,,,,,,,,,
India,,,,,,,Objective-C,,,,C++,C,,,,
United States of America,Georgia,Java,JavaScript,CSS,,,,,SQL,C#,C++,,,HTML5,,VB and I'll kick your ass in FORTRAN.
Other Asia,,Java,,,,,,,,,,,,,,
United States of America,Tennessee,,JavaScript,CSS,,,,,SQL,C#,,,,,,BASIC (LIKE EVERYONE ELSE)
India,,Java,JavaScript,,PHP,,,,,,,C,,,,
Other Asia,,,,,,,,,,,,,,,,
United States of America,Utah,Java,,,,,Objective-C,,,,C++,C,,,,Phrogram
Other Asia,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,,,
United States of America,Illinois,Java,JavaScript,CSS,PHP,Python,,Ruby,SQL,,,C,,HTML5,,
United States of America,Illinois,Java,JavaScript,CSS,PHP,,,,SQL,,C++,C,,,,Groovy
United States of America,Pennsylvania,Java,JavaScript,,PHP,Python,,Ruby,,,C++,,Perl,,,scala
Australia,,,,,,Python,,,,,,,,,,Haskell
Other Europe,,Java,JavaScript,CSS,,,,,,C#,,,,,,
United States of America,Maine,Java,JavaScript,CSS,,,,,SQL,C#,C++,C,,HTML5,,
Italy,,Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,C,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Netherlands,,Java,JavaScript,CSS,,,,Ruby,SQL,,,,,HTML5,,
United States of America,Minnesota,,,,,Python,,,,,C++,C,,,,
Australia,,,,,,,,,,,,,,,,
United States of America,New York,Java,JavaScript,,,Python,,,SQL,,C++,C,,,,
Other Europe,,,JavaScript,CSS,,Python,,,,,,,,HTML5,,
Netherlands,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,Perl,HTML5,,
United States of America,Texas,,JavaScript,,,,,,SQL,C#,,,,,,VBA
Australasia,,Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Other Europe,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Other Europe,,,,,,,,,,,,,,,,
United States of America,Oregon,,,CSS,,Python,,Ruby,SQL,C#,,,,,,
France,,,,,,,,,,,C++,,,,,Lua
Middle East,,Java,JavaScript,,PHP,,,,SQL,,,,,,,
United States of America,Washington,,JavaScript,CSS,,,,,SQL,C#,C++,,,,,
Other Europe,,,,,,,,,,,,,,,,
United States of America,Virginia,,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
United States of America,Indiana,Java,,,,Python,,,,,,,,,,
Other Europe,,,JavaScript,CSS,PHP,Python,,,SQL,C#,,,,HTML5,,"Actionscript, Bash"
Canada,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,C,,HTML5,,
United States of America,New Hampshire,,,,,,,Ruby,,,,C,,,,
United Kingdom,,,JavaScript,CSS,PHP,Python,Objective-C,Ruby,SQL,,,,,HTML5,,
Other Europe,,,,,,,,,,,,,,,,
United States of America,Kansas,,,,,,,,,,,,,,,VB.net
United States of America,Illinois,Java,,,,,,,SQL,,C++,C,,HTML5,,
United States of America,California,,JavaScript,CSS,PHP,,,,SQL,,,,,,,
Germany,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
North America (Other),,,JavaScript,,,,,,SQL,C#,C++,,,,,
United States of America,California,,,,,,,,,,,,,,,
Australia,,,JavaScript,CSS,PHP,Python,,,,,C++,C,Perl,HTML5,,XUL
Other Europe,,Java,,,,,,,,C#,C++,C,,,,
Canada,,,,,,,,,,,,,,,,
United States of America,California,Java,JavaScript,CSS,PHP,Python,,,SQL,C#,,,Perl,HTML5,,
United Kingdom,,,,,,,,,,,,,,,,
United Kingdom,,,,,PHP,,,,,,C++,,,HTML5,,
United States of America,Nebraska,,,,,,,,SQL,C#,,,,,,
Middle East,,,,,,,,,,,C++,,,,,
United States of America,Iowa,Java,JavaScript,CSS,,,Objective-C,,SQL,C#,C++,C,,,,
United States of America,Maryland,,JavaScript,,,,,,SQL,C#,,,,,,
Canada,,,JavaScript,CSS,,Python,,,SQL,,,C,,,,
United States of America,Washington,Java,JavaScript,,PHP,,,,SQL,,C++,,,,,
United States of America,California,Java,JavaScript,CSS,PHP,,Objective-C,,SQL,,,C,,HTML5,,68k Assembly
Canada,,,JavaScript,CSS,,,,,SQL,C#,C++,C,,,,
United States of America,New York,,,,,,,,,,,,,,,
United States of America,California,,JavaScript,,PHP,Python,,,SQL,,,,,,,
United States of America,California,,,,,,,,,,,,,,,
United States of America,New York,,,CSS,PHP,,,Ruby,SQL,,,,,HTML5,,
Australasia,,,,,,,,,,,,,,,,
United States of America,Illinois,,JavaScript,CSS,PHP,Python,,,SQL,C#,C++,C,Perl,HTML5,,
Netherlands,,,,,,,,,,,,C,,,,Delphi
Australasia,,Java,JavaScript,CSS,,,,Ruby,SQL,C#,,,,,,Coldfusion
United States of America,California,Java,JavaScript,CSS,,,,,,,,,,HTML5,,
Other Europe,,,,,,,,,,,,,,,,
Canada,,,JavaScript,CSS,,,,,SQL,C#,,,,,,
South America,,,,,,,,,,,,C,,,,
United States of America,Texas,Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,C,Perl,,,"unix shell, xpath, xquery"
Canada,,,JavaScript,CSS,PHP,,,,,,C++,C,,,,
Germany,,Java,JavaScript,CSS,PHP,Python,,,SQL,,C++,,,HTML5,,
Russia,,Java,,,,Python,,,SQL,,C++,C,,,,
Other Europe,,,,,,,,,,,C++,,,,,
India,,,JavaScript,CSS,PHP,,Objective-C,,SQL,,,,,HTML5,,
United States of America,California,,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
United States of America,New York,,JavaScript,CSS,,,,,SQL,,,,,HTML5,,vb.net
Germany,,,,,,,,,,,,,,,,
United States of America,Michigan,Java,JavaScript,CSS,,,,,SQL,C#,C++,,,HTML5,,
United States of America,California,,JavaScript,,,Python,,,SQL,,,,Perl,HTML5,,R
Russia,,,JavaScript,,PHP,,,,,,,,,HTML5,,
North America (Other),,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
United States of America,Connecticut,,JavaScript,,PHP,,,,SQL,,,,,HTML5,,
United States of America,Massachusetts,,,,,,,,,C#,,,,,,
United States of America,Virginia,,JavaScript,CSS,,,,,,C#,C++,,,HTML5,,
India,,,,CSS,,Python,,,,,,,,,,
United States of America,Colorado,,,,,Python,,,,,,,,HTML5,,"Haskell, Common Lisp, Racket"
United States of America,Indiana,Java,JavaScript,CSS,,,Objective-C,,SQL,C#,,,,HTML5,,
South America,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
United States of America,Texas,,,,,,,,,C#,C++,,,,,
United States of America,Illinois,,,,,,,,,,,,,,,
United States of America,Oregon,,JavaScript,CSS,,,,,SQL,,,,,HTML5,,coldfusion
India,,,,CSS,PHP,,,,SQL,,,,,,,
India,,Java,JavaScript,CSS,,,,,SQL,,,,,HTML5,,
Other Europe,,Java,,CSS,PHP,,,,,C#,,,,,,
Other Asia,,Java,JavaScript,,,Python,,,,,,C,,,,
Italy,,,,,,,,,,,,,,,,
United States of America,Massachusetts,,,CSS,PHP,,,,,,,,,HTML5,,Awesomeness
United Kingdom,,Java,JavaScript,CSS,PHP,Python,Objective-C,,SQL,,,C,,HTML5,,
United States of America,Virginia,,JavaScript,CSS,,,,,SQL,C#,C++,,,,,
Other Europe,,Java,,,PHP,,,,,,,,,,,
United States of America,Oregon,,JavaScript,,,Python,,,,,,,,HTML5,,
United States of America,Maryland,,,CSS,,,,,SQL,C#,,,,HTML5,,
United States of America,Georgia,,JavaScript,,,Python,,,,,,,,,,
United States of America,Pennsylvania,,,,,Python,,,,C#,C++,C,,,,
United States of America,California,,,CSS,,Python,,,,,,C,,HTML5,,
United States of America,California,,,,,,Objective-C,,,,,,,,,
Other Europe,,,,,,,,,,,,,,,,
Other Europe,,,,,PHP,,,,,C#,C++,,,,,
Australia,,,,,,,,,,C#,C++,,,HTML5,,
United States of America,Florida,,,,,,,,,,,,,,,
Other Europe,,Java,,CSS,PHP,Python,,,SQL,,C++,C,,,,
India,,,,,,,,,,,,C,,,,
Canada,,Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
India,,,,,,,,,,,C++,C,,,,
Italy,,,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,Objective-C,,SQL,,C++,C,,HTML5,,
Canada,,,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
United Kingdom,,Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
United States of America,New York,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Other Europe,,,JavaScript,,,,,,,,,,,HTML5,,
Germany,,Java,,CSS,PHP,,,,SQL,C#,,,,HTML5,,
United Kingdom,,Java,,CSS,,,,,SQL,C#,,,,,,
United States of America,Arkansas,,JavaScript,CSS,,,,,SQL,,,,,,,VB
Other Europe,,,,,,,,,,,,,,,,
Germany,,Java,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
Netherlands,,,,,PHP,,,Ruby,SQL,,,,,HTML5,,
Canada,,,,,,,,,,,,,,,,
Other Asia,,,JavaScript,CSS,PHP,,Objective-C,,SQL,,,,,HTML5,,
United Kingdom,,Java,JavaScript,CSS,,,Objective-C,,SQL,,,,,,,
Central America,,,JavaScript,CSS,,,,,SQL,C#,,,,,,
Netherlands,,Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,C,,HTML5,,
Other Asia,,Java,JavaScript,CSS,,,,,SQL,,,,,,,
Africa,,Java,JavaScript,,,,,,,,,,,,,
Other Europe,,Java,,,,,,,,,,,,,,
Other Europe,,Java,,,,,,,,,,,,,,
Other Europe,,,,,,,,,,,,,,,,
Russia,,,JavaScript,,,,,,SQL,C#,,,,,,
Canada,,,JavaScript,CSS,PHP,,,Ruby,SQL,,,,,HTML5,,"Redis, Node.js"
France,,,,,,,,,,,,,,,,
Other Europe,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Other Europe,,,JavaScript,CSS,PHP,,,,,,C++,C,,,,ActionScript 3
United Kingdom,,,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,Python,,,SQL,C#,,,,,,
South America,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,,,
Italy,,,,,,,,,,,,,,,,
India,,Java,JavaScript,,,,,,,,,,,,,
Germany,,,,,,,,,,,C++,C,Perl,,,
Middle East,,,,,,,,,,,,,,,,
India,,,,,,,Objective-C,,,C#,C++,,,,,
Russia,,Java,,,,,,,SQL,C#,,,,,,
India,,Java,,,PHP,,,,SQL,,C++,,,,,android
Germany,,,,,,,,,,,,,,,,
India,,,,,,,,,,,,,,,,
Other Europe,,,JavaScript,,,,,,SQL,C#,,,,,,
India,,,,,,,,,,,,,,,,
Middle East,,Java,,,,,,,SQL,C#,C++,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,Python,,,SQL,C#,,,Perl,HTML5,,
Other Europe,,Java,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,,,
Australasia,,Java,,,,,,,SQL,,,C,,,,
Middle East,,,JavaScript,,PHP,,,,SQL,,C++,C,,,,
Africa,,Java,JavaScript,CSS,PHP,Python,,,SQL,C#,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,Ruby,SQL,C#,C++,C,,HTML5,,
Germany,,Java,JavaScript,CSS,PHP,Python,,Ruby,SQL,C#,C++,C,Perl,HTML5,,
Other Europe,,Java,JavaScript,CSS,PHP,Python,,Ruby,SQL,,,C,,HTML5,,
India,,Java,,,,,,,SQL,,,C,,,,
Middle East,,,,,,,,,,,,,,,,
India,,Java,,,,,,,,,,,,,,
Germany,,,,CSS,,,,,SQL,C#,,,Perl,,,
Russia,,,,CSS,PHP,Python,,,SQL,,C++,C,,HTML5,,
India,,,,,PHP,,,,SQL,,,,,,,
India,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
United States of America,Utah,,JavaScript,CSS,,,,,,C#,,,,,,
India,,,,,,,,,,C#,,,,,,
Other Europe,,,JavaScript,,PHP,,,Ruby,SQL,,,,,,,
Other Europe,,,JavaScript,,,,,Ruby,SQL,,,,,,,
United Kingdom,,,,CSS,PHP,,,,SQL,C#,C++,,,,,
Italy,,Java,,,,,,,,,,,,,,
India,,Java,,,,,,,,,,,,,,android
India,,,,,,,Objective-C,,,,C++,C,,,,
Other Europe,,,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
India,,Java,,,,,,,SQL,,,C,,,,
France,,,JavaScript,CSS,PHP,,,,,C#,,,,HTML5,,
Russia,,,,,,,,,,C#,,,,,,
United Kingdom,,,,,,,,,SQL,C#,,,,,,
India,,Java,,,,,Objective-C,,SQL,,,,,,,
United Kingdom,,,,,,,,,,C#,,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,,SQL,,,C,,HTML5,,
Other Europe,,,,,,,,,,,,,,,,
Africa,,,JavaScript,,,Python,,,,,C++,C,,,,
India,,,,,,,,,,,,,,,,
India,,Java,,,,,,,,,,,,,,
United Kingdom,,,,,,,,,,,,,,,,
India,,Java,JavaScript,,,Python,Objective-C,,,,C++,C,,,,
Other Asia,,,,CSS,PHP,,Objective-C,,SQL,C#,,,,,,
Other Europe,,,,,,,,,,,,,,,,
India,,Java,JavaScript,CSS,,,,,SQL,,,,,,,
India,,,,,,,,,,,,,,,,
India,,Java,JavaScript,,,,,,,,,,,,,
United States of America,California,,JavaScript,CSS,PHP,Python,,Ruby,SQL,,,C,Perl,HTML5,,
India,,,JavaScript,,,,,,SQL,C#,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,Objective-C,,SQL,C#,C++,C,,,,
Other Asia,,Java,,,,,,,,,,,,,,
India,,,,,,,,,,,,,,,,
United States of America,Washington,,JavaScript,,,,,Ruby,SQL,C#,C++,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,,SQL,,C++,,,,,"R, LaTeX"
India,,Java,,,,,,,SQL,,,,,,,
Africa,,,,,,,,,SQL,C#,,,,,,
Africa,,,JavaScript,,,Python,,,SQL,,C++,C,,,,
India,,Java,,,,,Objective-C,,,,,C,,,,
United States of America,Pennsylvania,,JavaScript,CSS,PHP,Python,,,,,C++,C,,HTML5,,NASM
Canada,,Java,JavaScript,CSS,,Python,,,SQL,,,,,,,
India,,,JavaScript,CSS,PHP,Python,,,,,,,,HTML5,,
India,,,,,,,,,,,,,,,,
United States of America,Indiana,,,,,,,,,,,,,,,
Other Asia,,,,,,,,,,,,,,,,
Australia,,,,,,,,,SQL,,C++,C,Perl,,,VB.NET
Other Asia,,Java,JavaScript,,,Python,,Ruby,SQL,,C++,C,,,,
North America (Other),,Java,JavaScript,,PHP,Python,Objective-C,,,,,,,,,
Australia,,,JavaScript,CSS,PHP,Python,Objective-C,,SQL,,C++,,,HTML5,,
United States of America,Pennsylvania,,,,,,,,,,,,,,,
Canada,,,,,,Python,,,,,,C,,,,
United States of America,Pennsylvania,Java,,,,Python,,,,C#,,,,,,
Other Asia,,,,,,,Objective-C,Ruby,,,,,,,,
Other Asia,,Java,,,,,,,SQL,C#,C++,C,,,,Action Script (Flex dev)
India,,Java,,,,,,,SQL,,,,Perl,,,Bash
United States of America,California,,JavaScript,,,Python,,,,C#,,C,,,,
United States of America,New York,Java,JavaScript,,,,,,,,,,,,,
Other Europe,,Java,,,,,,,,,,,,,,
Australasia,,Java,,CSS,,,,,SQL,C#,,,,HTML5,,
United States of America,California,Java,,CSS,PHP,,,,SQL,,C++,,Perl,,,
Other Asia,,Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,,,,,
United States of America,California,,,,PHP,,,,,,,,Perl,,,
United States of America,Illinois,Java,JavaScript,CSS,,Python,Objective-C,,SQL,C#,,,,,,
United States of America,Pennsylvania,Java,,,,,,,,C#,C++,C,,,,
Other Europe,,Java,JavaScript,,PHP,,,,SQL,C#,,,,,,
Other Asia,,,,,,,,,,,C++,,,,,
United States of America,Oregon,,,,,,,,,,,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Australasia,,,,,,,,,,C#,,,,,,Delphi
United States of America,New Jersey,,,,,Python,,,SQL,,,C,,HTML5,,Omnis Studio
United Kingdom,,,,,,,,,,,,,,,,
United States of America,California,Java,JavaScript,,,Python,Objective-C,,SQL,C#,,,,,,
United States of America,Washington,Java,JavaScript,,,Python,,,SQL,C#,C++,C,,,,
Canada,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
United States of America,California,Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Other Europe,,,,,,,,,,,,,,,,
Germany,,,,,,Python,,,,,C++,C,,,,
United States of America,Texas,Java,,,,,Objective-C,,,C#,,,,,,
United States of America,Illinois,Java,JavaScript,,,,,,,,,C,Perl,,,
United States of America,Massachusetts,,JavaScript,CSS,PHP,,,Ruby,,C#,,,,HTML5,,
United States of America,Illinois,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
South America,,,,,PHP,,,,,,C++,C,,,,
United States of America,New York,,JavaScript,CSS,PHP,,Objective-C,,,,,,,HTML5,,
Other Europe,,Java,JavaScript,CSS,PHP,Python,,,,,,,,HTML5,,
Other Europe,,,,,,,,,SQL,C#,,,,,,
United States of America,Minnesota,Java,,CSS,PHP,,,,SQL,C#,,,,,,
United States of America,Florida,,JavaScript,CSS,,Python,,,SQL,,,,,HTML5,,
United States of America,Maryland,,JavaScript,CSS,,,,,SQL,C#,,,,,,
United States of America,Colorado,,,,,Python,,,,,C++,,,,,
United States of America,Colorado,,,CSS,PHP,Python,,,SQL,,,,Perl,,,
Canada,,,,,,,,Ruby,,,C++,,,,,
United States of America,Ohio,Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Netherlands,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,C,Perl,HTML5,,
Russia,,Java,,,,,,,SQL,,,C,,,,scala r
United States of America,Massachusetts,,JavaScript,CSS,,,,,,,C++,,,HTML5,,Actionscript
United States of America,California,,,,,,,,SQL,,,,,HTML5,,CFML
United States of America,New Jersey,,JavaScript,CSS,,,,,SQL,C#,,,,,,
United States of America,California,,JavaScript,CSS,,,,Ruby,,,,,,HTML5,,
United States of America,Massachusetts,Java,JavaScript,CSS,PHP,Python,,Ruby,SQL,C#,C++,C,Perl,,,
United States of America,Massachusetts,,JavaScript,CSS,PHP,,,,,,C++,C,,HTML5,,
Germany,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,,,xhtml
Other Europe,,Java,,,,,,,,,,,,,,
Canada,,Java,JavaScript,CSS,PHP,Python,Objective-C,Ruby,SQL,C#,C++,C,Perl,HTML5,,
South America,,,,,,,,,SQL,C#,,C,,,,
South America,,,,,,,,,,,,,,,,
United States of America,Texas,Java,JavaScript,CSS,PHP,Python,,,SQL,,C++,C,,HTML5,,
Africa,,Java,,,,,,,,,,,,,,
