What Country or Region do you live in?,Which US State or Territory do you live in?,Which languages are you proficient in?,,,,,,,,,,,,
United States of America,Georgia,Java,,CSS,PHP,,,SQL,,,,,,
United States of America,California,,,,,,,SQL,C#,,,,,
United States of America,Minnesota,Java,JavaScript,CSS,,Python,,SQL,,C++,C,Perl,,OCaml
United States of America,Rhode Island,,,,,,,,,,,,,
Australia,,,,,,Python,,,,,,,,
South America,,Java,JavaScript,CSS,,,,SQL,,,C,,,Objective-C
United States of America,New York,,JavaScript,CSS,,,,SQL,C#,C++,,,,
United States of America,Washington,,JavaScript,CSS,,,,SQL,C#,,,Perl,,
Canada,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,VB.NET
United States of America,Texas,,JavaScript,CSS,,,,SQL,C#,,,,,
Australasia,,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,
United States of America,California,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United States of America,Virginia,,,,,,,SQL,C#,,,,,
United Kingdom,,,,,,Python,,,,,,Perl,,
South America,,Java,,,PHP,Python,,SQL,C#,C++,C,,,
United States of America,Ohio,,,,,,,SQL,C#,,,,,
Australia,,,JavaScript,CSS,PHP,,,,,,,,,
Canada,,,JavaScript,CSS,PHP,Python,,SQL,,C++,C,,,
Canada,,,,,,,,SQL,C#,,,,,"VB.NET, VB6"
Other Asia,,,,,,,,,C#,,,,,
United States of America,North Carolina,Java,,,PHP,,,SQL,C#,,,,,
United States of America,California,,,,,,,,,C++,C,Perl,,
Canada,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Asia,,,,,,,,,,,,,,
Other Asia,,,,,,,,,,C++,C,,,
United States of America,Maryland,Java,,,,,,SQL,,C++,C,,,"LabVIEW, VB.NET"
United States of America,Michigan,Java,JavaScript,,PHP,,,SQL,C#,,C,Perl,,Delphi
United States of America,Texas,,,,,Python,Ruby,,C#,C++,C,,,
United States of America,Florida,,,CSS,PHP,,,SQL,,,,,,
Australia,,Java,JavaScript,CSS,PHP,,,SQL,,C++,,,,"UniQuery, UniBasic"
Australia,,Java,JavaScript,CSS,,Python,,SQL,,,,,,
Australia,,,,,,,,,C#,,,,,
United States of America,Maine,,,,PHP,,Ruby,,,,,,,
United States of America,Massachusetts,,,CSS,PHP,Python,,SQL,,C++,C,,,MATLAb
United States of America,California,,,,,,,SQL,C#,C++,C,,,
United Kingdom,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Other Asia,,Java,JavaScript,CSS,,,Ruby,SQL,,,,,,
United States of America,Illinois,,JavaScript,CSS,PHP,Python,,SQL,,,C,Perl,,
Australia,,,,,,Python,,,,,,,,Prolog
Canada,,Java,JavaScript,CSS,,,,SQL,C#,,C,Perl,,vb
United States of America,New York,,,,,,Ruby,SQL,,,C,Perl,,
Australia,,,,,,,,SQL,,,,,,PL/SQL
Canada,,Java,JavaScript,CSS,PHP,Python,,SQL,,C++,C,,,
Australia,,,,,,Python,,SQL,,C++,,,,
Canada,,,JavaScript,CSS,,Python,,SQL,C#,C++,,,,ActionScript
Other Europe,,Java,JavaScript,CSS,PHP,,Ruby,,,,,,,
United States of America,California,Java,,,,Python,,SQL,,C++,C,,,FORTRAN
United States of America,California,,JavaScript,CSS,PHP,Python,,SQL,,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,SQL,,,,,,Delphi
United States of America,Pennsylvania,,JavaScript,CSS,,Python,,,,,C,Perl,,Objective C
United States of America,Massachusetts,,,,,Python,,SQL,,,C,Perl,,
Australia,,,JavaScript,CSS,,,,SQL,C#,,C,,,
United States of America,Illinois,,,,,,,,,,,,,actionscript 3
United States of America,New York,,,,,,,,,,,,,
United States of America,Pennsylvania,,JavaScript,CSS,,Python,,SQL,C#,,,,,"F#, VB"
Canada,,,,,,Python,Ruby,,,C++,C,,,
Australia,,,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,
United States of America,Washington,,,,,,,,C#,C++,C,,,
United States of America,California,Java,,,,,,SQL,,C++,C,,,Scala
Germany,,,,,,,,,,,,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,Java,JavaScript,CSS,,Python,,SQL,C#,,,,,
Other Europe,,,JavaScript,CSS,,Python,Ruby,,,,C,,,Objective-C
Other Europe,,,,,,,,,,,,,,
Canada,,,JavaScript,,,Python,,SQL,,,C,,,Objective-C
United States of America,Maryland,,JavaScript,CSS,,,,SQL,C#,,,,,"ActionScript, Flex"
United States of America,Kansas,,,,,,,,,,,,,"cobol, rexx, fortran, bash"
France,,,JavaScript,CSS,PHP,,,SQL,,,,,,
United States of America,New Jersey,,,,,,,SQL,C#,,,,,PowerShell
Australia,,Java,JavaScript,CSS,PHP,,,SQL,,C++,C,,,
Australia,,,JavaScript,CSS,PHP,,,SQL,,,C,,,
Australia,,Java,,,,,,,,C++,C,,,"lua, objective-c"
United Kingdom,,,,,,,,SQL,C#,,,,,
United States of America,Virginia,Java,JavaScript,CSS,PHP,,,SQL,,C++,C,Perl,,"ccScript, shell,"
United Kingdom,,Java,JavaScript,CSS,,,,SQL,,,,,,"Objective-C, Ada"
Russia,,Java,,,,,,,,,C,,,
North America (Other),,,,,,Python,,SQL,C#,C++,,,,
Australia,,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,,,,Python,Ruby,,,,C,,,Brainfuck
United States of America,Washington,Java,,,,,,,C#,C++,C,,,
Middle East,,,JavaScript,CSS,,,,,C#,,,,,visual basic
United States of America,Washington,,,,,,,,,,,,,
Middle East,,,,,,,,,,,,,,
United Kingdom,,,,,,,,,,C++,C,,,
Other Europe,,,,,,,,,,,,,,
France,,,JavaScript,,,,,SQL,C#,,,,,
United Kingdom,,Java,JavaScript,CSS,PHP,Python,,,C#,,,,,
Other Europe,,Java,JavaScript,CSS,,,,,C#,,,,,
United States of America,Pennsylvania,,JavaScript,CSS,,,Ruby,SQL,C#,,,,,
United States of America,New York,Java,JavaScript,,,,,SQL,,C++,,Perl,,
United Kingdom,,,JavaScript,CSS,,,,,,,,Perl,,"Powershell, vbscript"
United States of America,California,,JavaScript,CSS,,Python,,,C#,,,,,
United States of America,New York,,JavaScript,CSS,,,,SQL,,,,,,ColdFusion
Other Europe,,Java,JavaScript,CSS,PHP,Python,,,,,,,,ActionScript
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,"VB, HTML"
Australia,,Java,JavaScript,CSS,,,,,,,,,,
United States of America,Georgia,,,,,,,,C#,,,,,
Australia,,,,,,,,,,,,,,Visual Basic
Australasia,,,,,,,,SQL,C#,,,,,
Australia,,Java,JavaScript,CSS,,,Ruby,SQL,,,,,,Objective-C
United Kingdom,,Java,JavaScript,CSS,PHP,,Ruby,SQL,C#,,C,,,
United Kingdom,,,,,,,,SQL,C#,,,,,
Australia,,,JavaScript,CSS,,,,SQL,C#,,,,,
France,,Java,,,,,,,,,,,,
United States of America,California,,,,,,,,C#,,,,,
South America,,Java,,,,,,,,,,,,
Other Europe,,,,,,,Ruby,,,,,,,"Delphi, XSLT, Prolog"
Germany,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,ColdFusion
United States of America,Michigan,,,,,,,,C#,C++,C,,,
Germany,,Java,,CSS,,Python,Ruby,,,C++,,,,
Australasia,,,,,,,,SQL,C#,,,,,
Australasia,,Java,JavaScript,CSS,,,,,,,,,,
Africa,,,,,PHP,,,SQL,,,,,,Visual Basic
United States of America,California,,,,,,,,,,,Perl,,
Australia,,Java,JavaScript,CSS,,,,SQL,,C++,C,Perl,,groovy
United States of America,New York,Java,,,,,,SQL,,C++,C,,,FORTRAN
United States of America,Wisconsin,Java,,,,,,,C#,C++,,,,
United States of America,California,,,,,,,,,C++,C,,,Fortran
Australia,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,California,,JavaScript,CSS,,Python,,,C#,C++,C,,,
United States of America,New York,Java,,,,Python,,SQL,,,C,,,
Other Europe,,,,,,,,,,,,,,
Australasia,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,New York,,,CSS,,,,,,C++,C,Perl,,
United States of America,New York,Java,JavaScript,CSS,,Python,,,,,,,,
Australia,,,,CSS,,,,SQL,C#,,,,,VB.NET
Germany,,,,,,,,,,,,,,
United States of America,New York,Java,,,,,,,C#,C++,,,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
Australia,,Java,,,,Python,,SQL,,,,,,
Australasia,,,,CSS,,,,,C#,,,,,
United Kingdom,,Java,JavaScript,CSS,,Python,Ruby,SQL,,,,,,
United States of America,New Jersey,,JavaScript,CSS,,,,SQL,,,,,,VB.NET
South America,,,,CSS,PHP,Python,,,,C++,C,,,
Australasia,,,,,,,,,,,,,,
Netherlands,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Texas,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,Java,,,,,,SQL,,C++,C,,,
United States of America,California,,,,,Python,,,,,C,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Minnesota,,JavaScript,CSS,,,,,C#,,,,,HTML
Australasia,,Java,,,,,,,C#,C++,,Perl,,
United States of America,Washington,,,,,Python,,SQL,C#,C++,C,,,
South America,,,JavaScript,CSS,,,,SQL,C#,,,,,"ASP, Delphi"
United States of America,California,,JavaScript,CSS,,,Ruby,SQL,C#,,,,,
United States of America,Kansas,Java,,,,,,,,,,,,
United Kingdom,,,,,PHP,,,SQL,C#,C++,C,,,
United States of America,Massachusetts,Java,JavaScript,CSS,PHP,,,SQL,,C++,C,,,
Canada,,,,,,,,,,,,Perl,,
United States of America,California,,,,,,,,,,,,,"VHDL, Verilog"
United States of America,New Jersey,,JavaScript,,,,,,,,,Perl,,XPATH XSLT
Other Europe,,Java,JavaScript,CSS,,,,SQL,,,,,,
United States of America,Washington,,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,,,,,,,,,C++,C,,,Delphi
United States of America,New Jersey,Java,JavaScript,CSS,,Python,,SQL,,,,,,
Australia,,,JavaScript,,PHP,,Ruby,,,,,,,
United Kingdom,,,JavaScript,,PHP,,,SQL,C#,,,,,VB.net
Australia,,,JavaScript,CSS,,,,SQL,C#,,,,,English
United States of America,Arizona,Java,,,,,,,C#,C++,C,,,
Other Europe,,Java,JavaScript,CSS,PHP,Python,,SQL,,,,,,
Canada,,Java,,,,,,,,C++,,,,
Other Europe,,,,,,,,,,,,,,
Other Europe,,Java,,CSS,,,,SQL,,C++,C,,,"Object Pascal, Prolog"
Other Europe,,,,,,,,,,,,,,
United States of America,California,Java,JavaScript,CSS,,,,SQL,,,,,,
United States of America,California,,,,,,,,,,,,,
Canada,,,JavaScript,CSS,,Python,,SQL,C#,C++,C,,,
Australia,,Java,,,,,,SQL,C#,,,,,
Middle East,,Java,,,,,,,,,,,,
United States of America,Maryland,,,,,,,,,,,,,ColdFusion
United States of America,New Jersey,,JavaScript,CSS,PHP,,,SQL,,C++,C,Perl,,
United Kingdom,,,,,,,,SQL,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,Python,Ruby,SQL,C#,C++,C,Perl,,
United States of America,Rhode Island,Java,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United States of America,Ohio,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,Python,,SQL,C#,C++,C,,,
United States of America,Oregon,,,CSS,PHP,,,,C#,,,,,
Other Europe,,,,,,,,,C#,,,,,
United States of America,Pennsylvania,,JavaScript,CSS,PHP,,,SQL,C#,,,,,vb.net
United States of America,New York,Java,,,PHP,Python,Ruby,,C#,C++,C,,,
South America,,,JavaScript,CSS,PHP,,,SQL,,,,,,
United Kingdom,,,,,PHP,,,SQL,C#,,,,,Delphi
United States of America,Virginia,,,,,,,,,C++,,,,
Canada,,,JavaScript,CSS,,,,SQL,C#,,,,,VB.NET
Germany,,,JavaScript,CSS,PHP,Python,,,,,,,,
United States of America,Wisconsin,,,,,Python,,SQL,C#,,C,,,
Other Europe,,Java,JavaScript,CSS,,,Ruby,SQL,C#,,C,,,CSS is not a programming language.
United States of America,Washington,Java,,,,,,SQL,,,,Perl,,
United States of America,Massachusetts,,JavaScript,CSS,,,,,C#,,,,,
Other Europe,,,JavaScript,,PHP,Python,,SQL,C#,,,Perl,,
United States of America,Ohio,,,,,,,,C#,,,,,
Germany,,,,,,,Ruby,,C#,,,,,
Netherlands,,,,,,Python,,,,C++,,,,
United States of America,Washington,,,,,,,,,,,Perl,,PowerShell
United States of America,Washington,,,,,,,,,,,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,South Dakota,Java,JavaScript,CSS,PHP,,,SQL,C#,C++,C,,,
Other Europe,,,,,,,,,C#,,,,,Delphi
United States of America,Georgia,,JavaScript,CSS,PHP,,,SQL,,,,,,
Other Europe,,,,,PHP,,,,C#,,,,,
Italy,,Java,JavaScript,CSS,PHP,Python,,SQL,,,,,,
United Kingdom,,,,,,,,,C#,,,,,
United States of America,Florida,,JavaScript,CSS,,,Ruby,SQL,C#,,,,,VB (why the fuck was this not a choice? C# snobs?)
United States of America,Kansas,,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,CSS,,,,,C#,C++,,,,
Australia,,Java,,,,,,SQL,,,,,,VB6
Canada,,,JavaScript,CSS,,,,SQL,C#,,,,,
Middle East,,Java,,,,,,,,C++,C,,,
United States of America,Massachusetts,Java,JavaScript,,,,Ruby,,,,,,,Scala
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,Java,,CSS,PHP,Python,,SQL,,,C,Perl,,
United Kingdom,,,,,,,,,,,,,,
India,,,,,,,,,,C++,C,,,
United States of America,Illinois,Java,JavaScript,,,Python,,SQL,C#,,,,,
Mexico,,,JavaScript,CSS,,,,SQL,C#,C++,,,,
Other Europe,,Java,,,,Python,,,,C++,,,,
United Kingdom,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Middle East,,,JavaScript,CSS,,,,SQL,C#,,,,,
United Kingdom,,Java,,,,,Ruby,,,C++,,,,lisp
Canada,,,JavaScript,CSS,PHP,,Ruby,SQL,,,,,,
Netherlands,,Java,,,PHP,,,SQL,C#,,C,,,
United States of America,Minnesota,,JavaScript,,,,,SQL,C#,,,,,VB.Net
Australia,,,JavaScript,CSS,PHP,Python,,SQL,C#,,,,,
Netherlands,,,,,,,,SQL,C#,,,,,Delphi
United States of America,New York,,JavaScript,CSS,,,,SQL,C#,,C,,,Wasabi
United States of America,New York,Java,JavaScript,CSS,PHP,,,SQL,,C++,C,Perl,,Lisp
United States of America,Michigan,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,California,,,CSS,PHP,Python,,SQL,,C++,C,Perl,,
United States of America,Iowa,Java,,,,Python,,,,C++,C,,,
Australia,,,,,,,,,C#,,,,,
United States of America,Arizona,,JavaScript,CSS,,Python,Ruby,SQL,C#,,,,,
Other Europe,,,JavaScript,CSS,PHP,,Ruby,SQL,,,,,,
France,,Java,JavaScript,CSS,PHP,,Ruby,SQL,,C++,C,,,
United States of America,Colorado,Java,JavaScript,,,Python,,,C#,,,,,"VB.Net, F#"
United States of America,Minnesota,Java,JavaScript,CSS,PHP,,,SQL,,,,Perl,,
United States of America,Michigan,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,Java,,,,,,,,C++,,,,
United States of America,Wisconsin,,JavaScript,CSS,,,,,C#,,,,,
United States of America,Washington,,,,,,,,C#,,,,,PowerShell
United States of America,Texas,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United States of America,California,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Illinois,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,California,,,,,,,,,,,Perl,,
Canada,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
Canada,,,,CSS,,,,SQL,C#,,,,,
Other Europe,,,,,,,,SQL,C#,C++,,,,
United States of America,Puerto Rico,Java,JavaScript,,,,,SQL,C#,,,,,LabVIEW
India,,Java,,,,,,,C#,,,,,
Other Europe,,Java,JavaScript,,,Python,,,,C++,C,,,
United States of America,Colorado,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Georgia,Java,,,,,,,,,C,,,
Other Europe,,,,,,Python,,,C#,,,,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,C++,C,,,
United Kingdom,,,,CSS,,,,SQL,C#,,,,,
Australia,,,JavaScript,CSS,,Python,,,,C++,C,,,
United Kingdom,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Texas,Java,,,,,,SQL,,,,,,
United States of America,Oregon,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Europe,,Java,JavaScript,CSS,,,Ruby,SQL,,,,Perl,,
Other Europe,,,JavaScript,,,,,SQL,C#,,,,,
United Kingdom,,,,,,,Ruby,SQL,C#,,,,,Delphi
Other Europe,,,,,,,,,,,,,,delphi
United States of America,Ohio,Java,,CSS,,Python,Ruby,SQL,,,C,,,
Other Asia,,Java,JavaScript,CSS,PHP,,Ruby,SQL,,,C,Perl,,
United States of America,Wisconsin,,JavaScript,CSS,PHP,Python,,SQL,C#,,C,,,
United States of America,Ohio,,,,,,,,,,,,,
South America,,Java,JavaScript,,PHP,Python,,SQL,C#,C++,C,,,
Other Europe,,,,,,,,,,,,,,
United States of America,Virginia,,,,,,,SQL,,,C,Perl,,Shell
India,,,,,,,,,,C++,C,Perl,,
United States of America,Kentucky,,,,,,,SQL,C#,C++,C,Perl,,
United Kingdom,,,JavaScript,,,,,SQL,C#,,,,,
Other Europe,,,,,,,,SQL,C#,,,,,
Other Europe,,,JavaScript,,,,,,C#,,,,,
Middle East,,Java,,,,,Ruby,SQL,C#,C++,C,,,
Middle East,,,,,,,,,,,,,,
United Kingdom,,,,,,,,,,,,,,
Canada,,Java,,,,,,SQL,,C++,,,,
Canada,,,,,,,,,,,,,,VB .NET
United States of America,Texas,,JavaScript,,,,,SQL,C#,C++,C,,,
Canada,,,,,,,,,C#,C++,C,Perl,,
United States of America,Colorado,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United Kingdom,,,JavaScript,CSS,PHP,Python,Ruby,SQL,,C++,,,,
United States of America,Washington,,,,,,,SQL,C#,,,,,
United States of America,Georgia,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United States of America,Texas,Java,,,,,,SQL,,C++,,,,
United States of America,Washington,Java,JavaScript,CSS,PHP,,,SQL,,,,Perl,,
United States of America,Missouri,Java,JavaScript,,,,,SQL,,C++,C,Perl,,
Other Europe,,,,,,,,,,,C,Perl,,
Other Europe,,Java,,,,Python,,,,C++,C,,,
Other Europe,,Java,,,,,,SQL,C#,,,,,
United States of America,Washington,,,,,,,SQL,C#,,,,,
Other Asia,,,,,,Python,,,,C++,C,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,SQL,,,,,,
Other Europe,,,,,,,,,,,,,,
Other Europe,,,JavaScript,CSS,PHP,,Ruby,SQL,,,,,,
United Kingdom,,Java,JavaScript,CSS,,,,SQL,,,,,,
United States of America,Iowa,Java,JavaScript,CSS,PHP,Python,Ruby,SQL,C#,C++,C,Perl,,
United States of America,California,,,,,,,,,,,,,
Other Europe,,,,,,,,,,C++,C,,,objective-c
United States of America,New York,,JavaScript,CSS,,,,SQL,C#,,,,,
Middle East,,Java,,,,,,SQL,C#,C++,,,,
United States of America,Michigan,,,,,,Ruby,,C#,,,,,
United States of America,Pennsylvania,,,,,,,SQL,,,,,,Delphi
United States of America,Florida,Java,,,,,,,C#,C++,C,,,ActionScript
United Kingdom,,,JavaScript,,,,,SQL,C#,,,,,
Other Europe,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Texas,,,,,,,SQL,C#,,,,,
United States of America,Florida,,JavaScript,CSS,PHP,,,,,,,Perl,,
United States of America,Ohio,,,,,,,,C#,,,,,"VB.NET, VB6"
United Kingdom,,Java,JavaScript,CSS,,Python,Ruby,SQL,C#,C++,C,,,"Scheme, VB.Net, VB, VBA, VBScript, PowerShell, F#"
Other Asia,,,,,,,,SQL,C#,,,,,
Canada,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,North Carolina,,JavaScript,CSS,,,,SQL,C#,,,,,
Other Asia,,,JavaScript,,,,,,C#,,,,,
Russia,,,,,,,,,,,,,,
Other Europe,,,,,,,,SQL,C#,,,,,
South America,,,JavaScript,CSS,,Python,,SQL,,C++,,,,
United States of America,Massachusetts,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Texas,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,New York,Java,,,,,,,,,,,,Scala
United States of America,Arizona,,,,,,Ruby,,C#,,,,,
United States of America,California,,JavaScript,,,,,,C#,C++,C,,,
Other Europe,,Java,JavaScript,,,,,SQL,,,,,,
United Kingdom,,,,,,Python,Ruby,SQL,,,C,,,"IDL, MatLab, NumPy"
Other Europe,,Java,JavaScript,CSS,,,,SQL,C#,,,,,
Other Asia,,Java,,CSS,,,,SQL,C#,C++,C,,,
Italy,,Java,,,PHP,Python,,,,C++,C,,,
Canada,,,,,,,,SQL,,,C,,,VB.
United States of America,Illinois,,JavaScript,CSS,PHP,Python,,,,,C,,,Objective-C
Other Europe,,,,,PHP,,,SQL,C#,,C,Perl,,
Other Europe,,Java,,,,Python,,,,,C,,,
United States of America,Washington,,JavaScript,CSS,,,,SQL,C#,,,Perl,,
Australia,,,JavaScript,CSS,PHP,Python,,SQL,,,,,,
United States of America,Pennsylvania,,,,,,,SQL,C#,,,,,
France,,Java,JavaScript,CSS,,,,,C#,,,,,VB
United Kingdom,,Java,,,,,,SQL,,C++,,,,
United Kingdom,,,JavaScript,CSS,,Python,,SQL,C#,,,,,
United States of America,Massachusetts,Java,JavaScript,CSS,,,,SQL,C#,C++,C,Perl,,
Australia,,,,,,,,,,,,,,Delphi
Other Europe,,,,,,,,,,,C,,,
United States of America,Maryland,Java,JavaScript,CSS,,Python,Ruby,SQL,,C++,,,,
Other Europe,,,JavaScript,CSS,PHP,,,SQL,,,,,,
United Kingdom,,,,,,,,,,C++,,,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
South America,,Java,,,,Python,,,,,,,,
United States of America,California,,,,,,,SQL,,,,,,
Middle East,,,,,,,,,,,C,Perl,,
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Texas,Java,JavaScript,CSS,,,,SQL,,,,,,
United States of America,Massachusetts,Java,,,,Python,,,C#,,,,,
Other Europe,,Java,,,,,,,C#,C++,,,,
Canada,,,,,,,,,,,,,,
United States of America,New Jersey,Java,JavaScript,CSS,,Python,,SQL,,,,,,
United States of America,Massachusetts,,,,,Python,,,,C++,C,Perl,,
United States of America,California,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Michigan,,,,,,,SQL,,,,,,VB.Net
United States of America,North Carolina,,,,,,,,C#,C++,C,,,"SAS Datastep, JMP Scripting Language"
Canada,,,JavaScript,CSS,,Python,,SQL,,C++,C,,,
United Kingdom,,Java,,,,Python,,SQL,C#,,,,,Delphi
Other Europe,,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Ohio,,,,PHP,,,SQL,,,,,,
United States of America,Virginia,Java,JavaScript,,,,,,,,,,,
United Kingdom,,Java,,CSS,PHP,Python,,,,,,,,Haskell
United States of America,Iowa,Java,JavaScript,,PHP,,Ruby,SQL,,,,,,
United States of America,California,,,,,,,,,,,,,
United States of America,Connecticut,,,,,,,SQL,,,,,,
United States of America,Oklahoma,,,,,,,,,,C,,,Objective-C
United States of America,Pennsylvania,Java,JavaScript,CSS,,,,SQL,,,,,,Groovy
Canada,,Java,JavaScript,CSS,PHP,Python,,SQL,C#,,C,,,Befunge
South America,,,,,,Python,,SQL,C#,,,,,
India,,,,,,Python,,,,,C,,,
Other Asia,,Java,,,,,,,C#,,,,,
United States of America,Maine,,JavaScript,CSS,,,,SQL,,,,,,VB
United Kingdom,,Java,,,,,,SQL,C#,,,,,
France,,,,,,Python,,,,,,,,
United States of America,Oklahoma,,,,,,,SQL,C#,,,,,Silverlight
Russia,,,,,,,,,C#,C++,C,,,
Other Europe,,,,,,,,SQL,C#,C++,C,,,Assembly
United States of America,Missouri,Java,,,,,,,C#,C++,C,,,Groovy
United Kingdom,,,,,,,,SQL,C#,,,Perl,,
United States of America,Minnesota,,JavaScript,CSS,PHP,,,SQL,,,,,,Objective-C
Other Europe,,,,CSS,PHP,,,,,,,,,AutoIt
United States of America,Wisconsin,,,,,,,,C#,,,,,VB 6
United States of America,South Dakota,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Virginia,Java,,,,,,SQL,,,,,,
United States of America,Nevada,Java,,,,,Ruby,,,C++,C,,,Lisp
Other Europe,,,JavaScript,CSS,,,,,,C++,C,,,
Mexico,,,,,,,,,C#,,,,,
France,,Java,,CSS,,,,SQL,,,,,,Groovy
India,,,,,,,,,,,,,,
United Kingdom,,,,,,,,,,,,,,
United States of America,New York,Java,,,,Python,,SQL,C#,,,,,
South America,,Java,,CSS,PHP,Python,Ruby,SQL,,,,,,
Canada,,,,,,Python,,,C#,C++,C,,,
Central America,,,,,,,,,,,,,,
Mexico,,,,,,,,,,,,,,
United States of America,Ohio,,JavaScript,CSS,,,Ruby,SQL,C#,,,,,
Canada,,,,,,,,,,,,,,
Mexico,,,,,,,,,,,,,,
Other Europe,,,,,,,,,,,,,,rexx
Mexico,,,,,,,,,,,,,,
United States of America,Arizona,Java,,,PHP,,,SQL,,C++,C,,,
United States of America,Pennsylvania,,,,,,,SQL,C#,C++,C,,,
United States of America,Ohio,Java,,CSS,,,,,,,,,,
United States of America,New Jersey,,,,,,,,,,,,,
United States of America,Arizona,,,,,,,,,,C,,,
United States of America,Minnesota,,,,,,,,C#,,,,,"Smalltalk, VBScript"
United Kingdom,,,,,,,,SQL,C#,C++,C,,,
United States of America,Maryland,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,California,,JavaScript,CSS,,,,SQL,C#,,,,,
United States of America,Tennessee,Java,JavaScript,CSS,,,,SQL,C#,C++,,,,
United States of America,California,Java,JavaScript,CSS,,,,SQL,,,,Perl,,
United Kingdom,,,,,,,,,,,C,Perl,,
Russia,,,JavaScript,CSS,,,Ruby,,,,,,,Objective-C
Middle East,,,JavaScript,,,,,,C#,C++,,Perl,,
United States of America,Kansas,,JavaScript,,,,,SQL,C#,,,,,
United States of America,Louisiana,Java,,CSS,,,,SQL,C#,,,,,
United States of America,Michigan,Java,,,,,,SQL,C#,C++,C,,,
United Kingdom,,,JavaScript,CSS,PHP,,,SQL,C#,,,,,
United States of America,New Jersey,,JavaScript,,,,,SQL,C#,,,,,VB.NET and proud of it
United States of America,North Carolina,Java,JavaScript,CSS,PHP,,,SQL,,C++,C,Perl,,coldfusion
Other Europe,,,JavaScript,CSS,PHP,,,SQL,,,,Perl,,Delphi
Other Europe,,,,,PHP,,,,,,,,,
Canada,,,,,,,,,,,,,,
United States of America,New Jersey,,JavaScript,CSS,,,,SQL,C#,C++,C,,,VB
United States of America,Kansas,,,CSS,,,,SQL,C#,,,,,
United States of America,Pennsylvania,Java,,CSS,PHP,Python,,SQL,,C++,C,,,
Germany,,Java,JavaScript,CSS,PHP,Python,,SQL,C#,C++,C,,,
Canada,,Java,JavaScript,CSS,PHP,Python,,SQL,,C++,C,Perl,,
Other Asia,,Java,,,,,,,C#,,C,,,COBOL
Other Europe,,,,,,Python,,SQL,C#,,,,,
India,,Java,,,,,,,,C++,C,Perl,,
Canada,,Java,JavaScript,,,,Ruby,,,C++,,,,
